,,,,History for multiple measurements
,,,,from 6/20/2025 6:00:00 AM to 6/20/2025 8:00:00 PM
,,,,Today is 6/22/2025 8:27:58 AM
TIME,NAME,VALUE,QUALITY
2025-06-20 14:08:01.099,DCS WS-E_WINDSPEED MPH,6.800,
2025-06-20 14:10:01.061,DCS WS-E_WINDSPEED MPH,7.800,
2025-06-20 14:12:01.032,DCS WS-E_WINDSPEED MPH,6.500,
2025-06-20 13:12:01.010,DCS WS-E_WINDSPEEDPEAK MPH,3.450,
2025-06-20 13:14:01.077,DCS WS-E_WINDSPEEDPEAK MPH,3.516,
2025-06-20 13:16:01.077,DCS WS-E_WINDSPEEDPEAK MPH,7.650,
2025-06-20 13:18:01.103,DCS WS-E_WINDSPEEDPEAK MPH,18.150,
2025-06-20 13:20:01.014,DCS WS-E_WINDSPEEDPEAK MPH,10.366,
2025-06-20 13:22:01.062,DCS WS-E_WINDSPEEDPEAK MPH,12.850,
2025-06-20 13:24:01.018,DCS WS-E_WINDSPEEDPEAK MPH,15.000,
2025-06-20 13:26:01.011,DCS WS-E_WINDSPEEDPEAK MPH,12.016,
2025-06-20 13:28:01.081,DCS WS-E_WINDSPEEDPEAK MPH,5.550,
2025-06-20 13:30:01.036,DCS WS-E_WINDSPEEDPEAK MPH,4.783,
2025-06-20 13:32:01.005,DCS WS-E_WINDSPEEDPEAK MPH,6.416,
2025-06-20 13:34:01.060,DCS WS-E_WINDSPEEDPEAK MPH,11.683,
2025-06-20 13:36:01.021,DCS WS-E_WINDSPEEDPEAK MPH,3.800,
2025-06-20 13:38:01.018,DCS WS-E_WINDSPEEDPEAK MPH,4.750,
2025-06-20 13:40:01.054,DCS WS-E_WINDSPEEDPEAK MPH,7.333,
2025-06-20 13:42:01.024,DCS WS-E_WINDSPEEDPEAK MPH,8.533,
2025-06-20 13:44:01.018,DCS WS-E_WINDSPEEDPEAK MPH,6.216,
2025-06-20 13:46:01.008,DCS WS-E_WINDSPEEDPEAK MPH,1.533,
2025-06-20 13:48:01.006,DCS WS-E_WINDSPEEDPEAK MPH,8.050,
2025-06-20 13:50:01.055,DCS WS-E_WINDSPEEDPEAK MPH,9.216,
2025-06-20 13:52:01.019,DCS WS-E_WINDSPEEDPEAK MPH,6.350,
2025-06-20 13:54:01.057,DCS WS-E_WINDSPEEDPEAK MPH,5.433,
2025-06-20 13:56:01.025,DCS WS-E_WINDSPEEDPEAK MPH,10.050,
2025-06-20 13:58:01.087,DCS WS-E_WINDSPEEDPEAK MPH,20.516,
2025-06-20 14:00:01.048,DCS WS-E_WINDSPEEDPEAK MPH,9.250,
2025-06-20 14:02:01.029,DCS WS-E_WINDSPEEDPEAK MPH,17.350,
2025-06-20 14:04:01.006,DCS WS-E_WINDSPEEDPEAK MPH,16.216,
2025-06-20 14:06:01.097,DCS WS-E_WINDSPEEDPEAK MPH,2.866,
2025-06-20 14:08:01.099,DCS WS-E_WINDSPEEDPEAK MPH,5.800,
2025-06-20 14:10:01.061,DCS WS-E_WINDSPEEDPEAK MPH,6.416,
2025-06-20 14:12:01.032,DCS WS-E_WINDSPEEDPEAK MPH,5.816,
2025-06-20 13:12:49.659,DCS WS-N_BAROMETER INHG,25.090,B
2025-06-20 13:12:49.659,DCS WS-N_DNI W,1036.270,B
2025-06-20 13:12:49.659,DCS WS-N_HUMIDITY PCT,7.800,B
2025-06-20 13:12:49.659,DCS WS-N_PRECIPITATION INCH,0.000,B
2025-06-20 13:12:49.659,DCS WS-N_RAININTENSITY INHR,0.000,B
2025-06-20 13:12:49.659,DCS WS-N_TEMPERATURE DEGF,81.100,B
2025-06-20 13:12:49.659,DCS WS-N_VISIBILITY FEET,104986.900,B
2025-06-20 13:12:49.659,DCS WS-N_WINDDIRECTION DEG,347.000,B
2025-06-20 13:12:49.659,DCS WS-N_WINDSPEED MPH,4.700,B
2025-06-20 13:12:49.659,DCS WS-N_WINDSPEEDPEAK MPH,4.117,B
2025-06-20 13:12:49.659,DCS WS-R1_WINDDIRECTION DEG,0.000,B
2025-06-20 13:12:49.659,DCS WS-R1_WINDSPEED MPH,0.000,B
2025-06-20 13:12:49.659,DCS WS-R2_WINDDIRECTION DEG,17.639,B
2025-06-20 13:12:49.659,DCS WS-R2_WINDSPEED MPH,23.000,B
2025-06-20 13:12:49.659,DCS WS-S_BAROMETER INHG,24.850,
2025-06-20 13:18:01.103,DCS WS-S_BAROMETER INHG,24.830,
2025-06-20 13:20:01.014,DCS WS-S_BAROMETER INHG,24.850,
2025-06-20 13:24:01.018,DCS WS-S_BAROMETER INHG,24.840,
2025-06-20 13:28:01.081,DCS WS-S_BAROMETER INHG,24.840,
2025-06-20 13:44:01.018,DCS WS-S_BAROMETER INHG,24.840,
2025-06-20 13:46:01.008,DCS WS-S_BAROMETER INHG,24.840,
2025-06-20 13:48:01.006,DCS WS-S_BAROMETER INHG,24.840,
2025-06-20 13:52:01.019,DCS WS-S_BAROMETER INHG,24.830,
2025-06-20 13:54:01.057,DCS WS-S_BAROMETER INHG,24.840,
2025-06-20 13:56:01.025,DCS WS-S_BAROMETER INHG,24.840,
2025-06-20 13:58:01.087,DCS WS-S_BAROMETER INHG,24.830,
2025-06-20 14:08:01.099,DCS WS-S_BAROMETER INHG,24.830,
2025-06-20 14:10:01.061,DCS WS-S_BAROMETER INHG,24.820,
2025-06-20 14:12:01.032,DCS WS-S_BAROMETER INHG,24.830,
2025-06-20 13:12:01.010,DCS WS-S_DNI W,972.209,
2025-06-20 13:14:01.077,DCS WS-S_DNI W,971.518,
2025-06-20 13:16:01.077,DCS WS-S_DNI W,970.137,
2025-06-20 13:18:01.103,DCS WS-S_DNI W,968.410,
2025-06-20 13:20:01.014,DCS WS-S_DNI W,970.137,
2025-06-20 13:22:01.062,DCS WS-S_DNI W,971.864,
2025-06-20 13:24:01.018,DCS WS-S_DNI W,969.446,
2025-06-20 13:26:01.011,DCS WS-S_DNI W,969.792,
2025-06-20 13:28:01.081,DCS WS-S_DNI W,970.828,
2025-06-20 13:30:01.036,DCS WS-S_DNI W,971.518,
2025-06-20 13:32:01.005,DCS WS-S_DNI W,971.518,
2025-06-20 13:34:01.060,DCS WS-S_DNI W,967.374,
2025-06-20 13:36:01.021,DCS WS-S_DNI W,968.755,
2025-06-20 13:38:01.018,DCS WS-S_DNI W,971.173,
2025-06-20 13:40:01.054,DCS WS-S_DNI W,976.354,
2025-06-20 13:42:01.024,DCS WS-S_DNI W,977.390,
2025-06-20 13:44:01.018,DCS WS-S_DNI W,977.044,
2025-06-20 13:46:01.008,DCS WS-S_DNI W,974.972,
2025-06-20 13:48:01.006,DCS WS-S_DNI W,931.110,
2025-06-20 13:50:01.055,DCS WS-S_DNI W,967.029,
2025-06-20 13:52:01.019,DCS WS-S_DNI W,979.116,
2025-06-20 13:54:01.057,DCS WS-S_DNI W,981.189,
2025-06-20 13:56:01.025,DCS WS-S_DNI W,981.879,
2025-06-20 13:58:01.087,DCS WS-S_DNI W,981.189,
2025-06-20 14:00:01.048,DCS WS-S_DNI W,980.498,
2025-06-20 14:02:01.029,DCS WS-S_DNI W,980.498,
2025-06-20 14:04:01.006,DCS WS-S_DNI W,976.699,
2025-06-20 14:06:01.097,DCS WS-S_DNI W,974.972,
2025-06-20 14:08:01.099,DCS WS-S_DNI W,974.281,
2025-06-20 14:10:01.061,DCS WS-S_DNI W,977.044,
2025-06-20 14:12:01.032,DCS WS-S_DNI W,977.044,
2025-06-20 13:12:01.010,DCS WS-S_HUMIDITY PCT,6.000,
2025-06-20 13:14:01.077,DCS WS-S_HUMIDITY PCT,6.200,
2025-06-20 13:18:01.103,DCS WS-S_HUMIDITY PCT,6.200,
2025-06-20 13:20:01.014,DCS WS-S_HUMIDITY PCT,6.100,
2025-06-20 13:22:01.062,DCS WS-S_HUMIDITY PCT,6.200,
2025-06-20 13:24:01.018,DCS WS-S_HUMIDITY PCT,6.100,
2025-06-20 13:26:01.011,DCS WS-S_HUMIDITY PCT,6.100,
2025-06-20 13:28:01.081,DCS WS-S_HUMIDITY PCT,5.800,
2025-06-20 13:30:01.036,DCS WS-S_HUMIDITY PCT,5.800,
2025-06-20 13:32:01.005,DCS WS-S_HUMIDITY PCT,5.800,
2025-06-20 13:34:01.060,DCS WS-S_HUMIDITY PCT,5.900,
2025-06-20 13:36:01.021,DCS WS-S_HUMIDITY PCT,5.700,
2025-06-20 13:38:01.018,DCS WS-S_HUMIDITY PCT,5.800,
2025-06-20 13:40:01.054,DCS WS-S_HUMIDITY PCT,5.900,
2025-06-20 13:42:01.024,DCS WS-S_HUMIDITY PCT,5.900,
2025-06-20 13:44:01.018,DCS WS-S_HUMIDITY PCT,5.900,
2025-06-20 13:46:01.008,DCS WS-S_HUMIDITY PCT,5.700,
2025-06-20 13:48:01.006,DCS WS-S_HUMIDITY PCT,5.700,
2025-06-20 13:50:01.055,DCS WS-S_HUMIDITY PCT,5.600,
2025-06-20 13:52:01.019,DCS WS-S_HUMIDITY PCT,5.500,
2025-06-20 13:54:01.057,DCS WS-S_HUMIDITY PCT,5.400,
2025-06-20 13:56:01.025,DCS WS-S_HUMIDITY PCT,5.300,
2025-06-20 13:58:01.087,DCS WS-S_HUMIDITY PCT,5.400,
2025-06-20 14:00:01.048,DCS WS-S_HUMIDITY PCT,5.600,
2025-06-20 14:02:01.029,DCS WS-S_HUMIDITY PCT,5.600,
2025-06-20 14:04:01.006,DCS WS-S_HUMIDITY PCT,5.700,
2025-06-20 14:06:01.097,DCS WS-S_HUMIDITY PCT,5.600,
2025-06-20 14:08:01.099,DCS WS-S_HUMIDITY PCT,5.600,
2025-06-20 14:10:01.061,DCS WS-S_HUMIDITY PCT,5.600,
2025-06-20 14:12:01.032,DCS WS-S_HUMIDITY PCT,5.800,
2025-06-20 13:12:49.659,DCS WS-S_PRECIPITATION INCH,0.000,
2025-06-20 13:12:49.659,DCS WS-S_RAININTENSITY INHR,0.000,
2025-06-20 13:12:01.010,DCS WS-S_TEMPERATURE DEGF,87.000,
2025-06-20 13:14:01.077,DCS WS-S_TEMPERATURE DEGF,86.100,
2025-06-20 13:16:01.077,DCS WS-S_TEMPERATURE DEGF,86.300,
2025-06-20 13:18:01.103,DCS WS-S_TEMPERATURE DEGF,87.200,
2025-06-20 13:20:01.014,DCS WS-S_TEMPERATURE DEGF,87.600,
2025-06-20 13:22:01.062,DCS WS-S_TEMPERATURE DEGF,87.000,
2025-06-20 13:24:01.018,DCS WS-S_TEMPERATURE DEGF,87.200,
2025-06-20 13:26:01.011,DCS WS-S_TEMPERATURE DEGF,87.900,
2025-06-20 13:30:01.036,DCS WS-S_TEMPERATURE DEGF,87.900,
2025-06-20 13:34:01.060,DCS WS-S_TEMPERATURE DEGF,87.400,
2025-06-20 13:38:01.018,DCS WS-S_TEMPERATURE DEGF,87.000,
2025-06-20 13:40:01.054,DCS WS-S_TEMPERATURE DEGF,87.200,
2025-06-20 13:42:01.024,DCS WS-S_TEMPERATURE DEGF,87.800,
2025-06-20 13:44:01.018,DCS WS-S_TEMPERATURE DEGF,87.900,
2025-06-20 13:46:01.008,DCS WS-S_TEMPERATURE DEGF,88.300,
2025-06-20 13:48:01.006,DCS WS-S_TEMPERATURE DEGF,88.500,
2025-06-20 13:50:01.055,DCS WS-S_TEMPERATURE DEGF,88.700,
2025-06-20 13:52:01.019,DCS WS-S_TEMPERATURE DEGF,88.800,
2025-06-20 13:54:01.057,DCS WS-S_TEMPERATURE DEGF,88.800,
2025-06-20 13:56:01.025,DCS WS-S_TEMPERATURE DEGF,89.000,
2025-06-20 13:58:01.087,DCS WS-S_TEMPERATURE DEGF,88.800,
2025-06-20 14:00:01.048,DCS WS-S_TEMPERATURE DEGF,88.700,
2025-06-20 14:02:01.029,DCS WS-S_TEMPERATURE DEGF,88.300,
2025-06-20 14:04:01.006,DCS WS-S_TEMPERATURE DEGF,88.500,
2025-06-20 14:06:01.097,DCS WS-S_TEMPERATURE DEGF,88.800,
2025-06-20 14:08:01.099,DCS WS-S_TEMPERATURE DEGF,89.200,
2025-06-20 14:10:01.061,DCS WS-S_TEMPERATURE DEGF,89.600,
2025-06-20 14:12:01.032,DCS WS-S_TEMPERATURE DEGF,88.700,
2025-06-20 13:12:49.659,DCS WS-S_VISIBILITY FEET,104986.900,
2025-06-20 13:18:01.103,DCS WS-S_VISIBILITY FEET,27188.320,
2025-06-20 13:20:01.014,DCS WS-S_VISIBILITY FEET,104986.900,
2025-06-20 13:26:01.011,DCS WS-S_VISIBILITY FEET,104986.900,
2025-06-20 13:12:01.010,DCS WS-S_WINDDIRECTION DEG,226.000,
2025-06-20 13:14:01.077,DCS WS-S_WINDDIRECTION DEG,233.000,
2025-06-20 13:16:01.077,DCS WS-S_WINDDIRECTION DEG,291.000,
2025-06-20 13:18:01.103,DCS WS-S_WINDDIRECTION DEG,321.000,
2025-06-20 13:20:01.014,DCS WS-S_WINDDIRECTION DEG,256.000,
2025-06-20 13:22:01.062,DCS WS-S_WINDDIRECTION DEG,230.000,
2025-06-20 13:24:01.018,DCS WS-S_WINDDIRECTION DEG,256.000,
2025-06-20 13:26:01.011,DCS WS-S_WINDDIRECTION DEG,333.000,
2025-06-20 13:28:01.081,DCS WS-S_WINDDIRECTION DEG,244.000,
2025-06-20 13:30:01.036,DCS WS-S_WINDDIRECTION DEG,235.000,
2025-06-20 13:32:01.005,DCS WS-S_WINDDIRECTION DEG,269.000,
2025-06-20 13:34:01.060,DCS WS-S_WINDDIRECTION DEG,231.000,
2025-06-20 13:36:01.021,DCS WS-S_WINDDIRECTION DEG,226.000,
2025-06-20 13:38:01.018,DCS WS-S_WINDDIRECTION DEG,190.000,
2025-06-20 13:40:01.054,DCS WS-S_WINDDIRECTION DEG,167.000,
2025-06-20 13:42:01.024,DCS WS-S_WINDDIRECTION DEG,227.000,
2025-06-20 13:44:01.018,DCS WS-S_WINDDIRECTION DEG,268.000,
2025-06-20 13:46:01.008,DCS WS-S_WINDDIRECTION DEG,285.000,
2025-06-20 13:48:01.006,DCS WS-S_WINDDIRECTION DEG,254.000,
2025-06-20 13:50:01.055,DCS WS-S_WINDDIRECTION DEG,260.000,
2025-06-20 13:52:01.019,DCS WS-S_WINDDIRECTION DEG,266.000,
2025-06-20 13:54:01.057,DCS WS-S_WINDDIRECTION DEG,263.000,
2025-06-20 13:56:01.025,DCS WS-S_WINDDIRECTION DEG,291.000,
2025-06-20 13:58:01.087,DCS WS-S_WINDDIRECTION DEG,298.000,
2025-06-20 14:00:01.048,DCS WS-S_WINDDIRECTION DEG,265.000,
2025-06-20 14:02:01.029,DCS WS-S_WINDDIRECTION DEG,238.000,
2025-06-20 14:04:01.006,DCS WS-S_WINDDIRECTION DEG,280.000,
2025-06-20 14:06:01.097,DCS WS-S_WINDDIRECTION DEG,313.000,
2025-06-20 14:08:01.099,DCS WS-S_WINDDIRECTION DEG,302.000,
2025-06-20 14:10:01.061,DCS WS-S_WINDDIRECTION DEG,303.000,
2025-06-20 14:12:01.032,DCS WS-S_WINDDIRECTION DEG,308.000,
2025-06-20 13:12:01.010,DCS WS-S_WINDSPEED MPH,10.500,
2025-06-20 13:14:01.077,DCS WS-S_WINDSPEED MPH,7.500,
2025-06-20 13:16:01.077,DCS WS-S_WINDSPEED MPH,11.600,
2025-06-20 13:18:01.103,DCS WS-S_WINDSPEED MPH,24.900,
2025-06-20 13:20:01.014,DCS WS-S_WINDSPEED MPH,13.100,
2025-06-20 13:22:01.062,DCS WS-S_WINDSPEED MPH,4.500,
2025-06-20 13:24:01.018,DCS WS-S_WINDSPEED MPH,7.500,
2025-06-20 13:26:01.011,DCS WS-S_WINDSPEED MPH,12.200,
2025-06-20 13:28:01.081,DCS WS-S_WINDSPEED MPH,9.800,
2025-06-20 13:30:01.036,DCS WS-S_WINDSPEED MPH,13.900,
2025-06-20 13:32:01.005,DCS WS-S_WINDSPEED MPH,12.800,
2025-06-20 13:34:01.060,DCS WS-S_WINDSPEED MPH,8.100,
2025-06-20 13:36:01.021,DCS WS-S_WINDSPEED MPH,10.900,
2025-06-20 13:38:01.018,DCS WS-S_WINDSPEED MPH,2.100,
2025-06-20 13:40:01.054,DCS WS-S_WINDSPEED MPH,11.600,
2025-06-20 13:42:01.024,DCS WS-S_WINDSPEED MPH,16.100,
2025-06-20 13:44:01.018,DCS WS-S_WINDSPEED MPH,7.500,
2025-06-20 13:46:01.008,DCS WS-S_WINDSPEED MPH,8.100,
2025-06-20 13:48:01.006,DCS WS-S_WINDSPEED MPH,6.200,
2025-06-20 13:50:01.055,DCS WS-S_WINDSPEED MPH,9.100,
2025-06-20 13:52:01.019,DCS WS-S_WINDSPEED MPH,15.100,
2025-06-20 13:54:01.057,DCS WS-S_WINDSPEED MPH,15.500,
2025-06-20 13:56:01.025,DCS WS-S_WINDSPEED MPH,11.900,
2025-06-20 13:58:01.087,DCS WS-S_WINDSPEED MPH,6.100,
2025-06-20 14:00:01.048,DCS WS-S_WINDSPEED MPH,5.600,
2025-06-20 14:02:01.029,DCS WS-S_WINDSPEED MPH,6.100,
2025-06-20 14:04:01.006,DCS WS-S_WINDSPEED MPH,11.400,
2025-06-20 14:06:01.097,DCS WS-S_WINDSPEED MPH,10.100,
2025-06-20 14:08:01.099,DCS WS-S_WINDSPEED MPH,12.700,
2025-06-20 14:10:01.061,DCS WS-S_WINDSPEED MPH,25.400,
2025-06-20 14:12:01.032,DCS WS-S_WINDSPEED MPH,14.000,
2025-06-20 13:12:01.010,DCS WS-S_WINDSPEEDPEAK MPH,9.567,
2025-06-20 13:14:01.077,DCS WS-S_WINDSPEEDPEAK MPH,8.817,
2025-06-20 13:16:01.077,DCS WS-S_WINDSPEEDPEAK MPH,11.500,
2025-06-20 13:18:01.103,DCS WS-S_WINDSPEEDPEAK MPH,28.450,
2025-06-20 13:20:01.014,DCS WS-S_WINDSPEEDPEAK MPH,12.250,
2025-06-20 13:22:01.062,DCS WS-S_WINDSPEEDPEAK MPH,4.684,
2025-06-20 13:24:01.018,DCS WS-S_WINDSPEEDPEAK MPH,5.550,
2025-06-20 13:26:01.011,DCS WS-S_WINDSPEEDPEAK MPH,12.167,
2025-06-20 13:28:01.081,DCS WS-S_WINDSPEEDPEAK MPH,11.167,
2025-06-20 13:30:01.036,DCS WS-S_WINDSPEEDPEAK MPH,13.434,
2025-06-20 13:32:01.005,DCS WS-S_WINDSPEEDPEAK MPH,13.534,
2025-06-20 13:34:01.060,DCS WS-S_WINDSPEEDPEAK MPH,9.117,
2025-06-20 13:36:01.021,DCS WS-S_WINDSPEEDPEAK MPH,11.067,
2025-06-20 13:38:01.018,DCS WS-S_WINDSPEEDPEAK MPH,2.267,
2025-06-20 13:40:01.054,DCS WS-S_WINDSPEEDPEAK MPH,11.634,
2025-06-20 13:42:01.024,DCS WS-S_WINDSPEEDPEAK MPH,14.600,
2025-06-20 13:44:01.018,DCS WS-S_WINDSPEEDPEAK MPH,7.817,
2025-06-20 13:46:01.008,DCS WS-S_WINDSPEEDPEAK MPH,9.000,
2025-06-20 13:48:01.006,DCS WS-S_WINDSPEEDPEAK MPH,6.750,
2025-06-20 13:50:01.055,DCS WS-S_WINDSPEEDPEAK MPH,9.867,
2025-06-20 13:52:01.019,DCS WS-S_WINDSPEEDPEAK MPH,16.684,
2025-06-20 13:54:01.057,DCS WS-S_WINDSPEEDPEAK MPH,15.567,
2025-06-20 13:56:01.025,DCS WS-S_WINDSPEEDPEAK MPH,11.817,
2025-06-20 13:58:01.087,DCS WS-S_WINDSPEEDPEAK MPH,6.217,
2025-06-20 14:00:01.048,DCS WS-S_WINDSPEEDPEAK MPH,6.167,
2025-06-20 14:02:01.029,DCS WS-S_WINDSPEEDPEAK MPH,5.667,
2025-06-20 14:04:01.006,DCS WS-S_WINDSPEEDPEAK MPH,10.734,
2025-06-20 14:06:01.097,DCS WS-S_WINDSPEEDPEAK MPH,11.417,
2025-06-20 14:08:01.099,DCS WS-S_WINDSPEEDPEAK MPH,13.534,
2025-06-20 14:10:01.061,DCS WS-S_WINDSPEEDPEAK MPH,24.784,
2025-06-20 14:12:01.032,DCS WS-S_WINDSPEEDPEAK MPH,14.717,
2025-06-20 13:12:49.659,DCS WS-W_BAROMETER INHG,25.160,B
2025-06-20 13:12:49.659,DCS WS-W_DNI W,664.467,B
2025-06-20 13:12:49.659,DCS WS-W_HUMIDITY PCT,20.100,B
2025-06-20 13:12:49.659,DCS WS-W_PRECIPITATION INCH,0.000,B
2025-06-20 13:12:49.659,DCS WS-W_RAININTENSITY INHR,0.000,B
2025-06-20 13:12:49.659,DCS WS-W_TEMPERATURE DEGF,63.300,B
2025-06-20 13:12:49.659,DCS WS-W_VISIBILITY FEET,104708.000,B
2025-06-20 13:12:49.659,DCS WS-W_WINDDIRECTION DEG,16.000,B
2025-06-20 13:12:49.659,DCS WS-W_WINDSPEED MPH,2.600,B
2025-06-20 13:12:49.659,DCS WS-W_WINDSPEEDPEAK MPH,2.850,B
2025-06-20 14:15:02.560,DCS WS-E_BAROMETER INHG,24.720,
2025-06-20 14:18:01.071,DCS WS-E_BAROMETER INHG,24.720,
2025-06-20 14:20:01.005,DCS WS-E_BAROMETER INHG,24.720,
2025-06-20 14:22:01.055,DCS WS-E_BAROMETER INHG,24.720,
2025-06-20 14:26:01.081,DCS WS-E_BAROMETER INHG,24.710,
2025-06-20 14:28:01.019,DCS WS-E_BAROMETER INHG,24.720,
2025-06-20 14:30:01.085,DCS WS-E_BAROMETER INHG,24.710,
2025-06-20 14:54:01.003,DCS WS-E_BAROMETER INHG,24.700,
2025-06-20 14:56:01.093,DCS WS-E_BAROMETER INHG,24.710,
2025-06-20 14:58:01.026,DCS WS-E_BAROMETER INHG,24.700,
2025-06-20 15:00:01.027,DCS WS-E_BAROMETER INHG,24.710,
2025-06-20 15:02:01.079,DCS WS-E_BAROMETER INHG,24.700,
2025-06-20 15:04:01.064,DCS WS-E_BAROMETER INHG,24.710,
2025-06-20 15:06:01.006,DCS WS-E_BAROMETER INHG,24.700,
2025-06-20 14:14:01.034,DCS WS-E_DNI W,979.716,
2025-06-20 14:16:01.004,DCS WS-E_DNI W,980.204,
2025-06-20 14:18:01.071,DCS WS-E_DNI W,978.766,
2025-06-20 14:20:01.005,DCS WS-E_DNI W,977.324,
2025-06-20 14:22:01.055,DCS WS-E_DNI W,975.883,
2025-06-20 14:24:01.102,DCS WS-E_DNI W,974.927,
2025-06-20 14:26:01.081,DCS WS-E_DNI W,973.011,
2025-06-20 14:28:01.019,DCS WS-E_DNI W,971.097,
2025-06-20 14:30:01.085,DCS WS-E_DNI W,971.099,
2025-06-20 14:32:01.021,DCS WS-E_DNI W,965.825,
2025-06-20 14:34:01.103,DCS WS-E_DNI W,962.466,
2025-06-20 14:36:01.055,DCS WS-E_DNI W,964.378,
2025-06-20 14:38:01.026,DCS WS-E_DNI W,959.582,
2025-06-20 14:40:01.104,DCS WS-E_DNI W,961.495,
2025-06-20 14:42:01.084,DCS WS-E_DNI W,959.105,
2025-06-20 14:44:01.075,DCS WS-E_DNI W,952.874,
2025-06-20 14:46:01.066,DCS WS-E_DNI W,947.136,
2025-06-20 14:48:01.031,DCS WS-E_DNI W,947.620,
2025-06-20 14:50:01.005,DCS WS-E_DNI W,943.786,
2025-06-20 14:52:01.083,DCS WS-E_DNI W,944.270,
2025-06-20 14:54:01.003,DCS WS-E_DNI W,946.184,
2025-06-20 14:56:01.093,DCS WS-E_DNI W,944.264,
2025-06-20 14:58:01.026,DCS WS-E_DNI W,941.860,
2025-06-20 15:00:01.027,DCS WS-E_DNI W,938.498,
2025-06-20 15:02:01.079,DCS WS-E_DNI W,928.906,
2025-06-20 15:04:01.064,DCS WS-E_DNI W,929.862,
2025-06-20 15:06:01.006,DCS WS-E_DNI W,929.858,
2025-06-20 15:08:01.006,DCS WS-E_DNI W,936.565,
2025-06-20 15:10:01.065,DCS WS-E_DNI W,937.042,
2025-06-20 15:12:01.002,DCS WS-E_DNI W,935.603,
2025-06-20 15:14:01.048,DCS WS-E_DNI W,936.561,
2025-06-20 14:14:01.034,DCS WS-E_HUMIDITY PCT,6.200,
2025-06-20 14:16:01.004,DCS WS-E_HUMIDITY PCT,6.200,
2025-06-20 14:18:01.071,DCS WS-E_HUMIDITY PCT,6.100,
2025-06-20 14:20:01.005,DCS WS-E_HUMIDITY PCT,6.200,
2025-06-20 14:22:01.055,DCS WS-E_HUMIDITY PCT,5.900,
2025-06-20 14:24:01.102,DCS WS-E_HUMIDITY PCT,6.400,
2025-06-20 14:26:01.081,DCS WS-E_HUMIDITY PCT,6.300,
2025-06-20 14:28:01.019,DCS WS-E_HUMIDITY PCT,6.200,
2025-06-20 14:30:01.085,DCS WS-E_HUMIDITY PCT,6.200,
2025-06-20 14:32:01.021,DCS WS-E_HUMIDITY PCT,6.400,
2025-06-20 14:34:01.103,DCS WS-E_HUMIDITY PCT,6.300,
2025-06-20 14:36:01.055,DCS WS-E_HUMIDITY PCT,6.200,
2025-06-20 14:38:01.026,DCS WS-E_HUMIDITY PCT,6.100,
2025-06-20 14:40:01.104,DCS WS-E_HUMIDITY PCT,6.300,
2025-06-20 14:42:01.084,DCS WS-E_HUMIDITY PCT,6.100,
2025-06-20 14:44:01.075,DCS WS-E_HUMIDITY PCT,6.100,
2025-06-20 14:46:01.066,DCS WS-E_HUMIDITY PCT,6.300,
2025-06-20 14:48:01.031,DCS WS-E_HUMIDITY PCT,6.500,
2025-06-20 14:50:01.005,DCS WS-E_HUMIDITY PCT,6.300,
2025-06-20 14:52:01.083,DCS WS-E_HUMIDITY PCT,6.300,
2025-06-20 14:54:01.003,DCS WS-E_HUMIDITY PCT,6.400,
2025-06-20 14:56:01.093,DCS WS-E_HUMIDITY PCT,6.500,
2025-06-20 14:58:01.026,DCS WS-E_HUMIDITY PCT,6.500,
2025-06-20 15:00:01.027,DCS WS-E_HUMIDITY PCT,6.300,
2025-06-20 15:02:01.079,DCS WS-E_HUMIDITY PCT,6.300,
2025-06-20 15:04:01.064,DCS WS-E_HUMIDITY PCT,6.400,
2025-06-20 15:06:01.006,DCS WS-E_HUMIDITY PCT,6.100,
2025-06-20 15:08:01.006,DCS WS-E_HUMIDITY PCT,6.200,
2025-06-20 15:10:01.065,DCS WS-E_HUMIDITY PCT,6.200,
2025-06-20 15:12:01.002,DCS WS-E_HUMIDITY PCT,6.300,
2025-06-20 15:14:01.048,DCS WS-E_HUMIDITY PCT,6.500,
2025-06-20 14:15:02.560,DCS WS-E_PRECIPITATION INCH,0.000,
2025-06-20 14:15:02.560,DCS WS-E_RAININTENSITY INHR,0.000,
2025-06-20 14:14:01.034,DCS WS-E_TEMPERATURE DEGF,89.400,
2025-06-20 14:16:01.004,DCS WS-E_TEMPERATURE DEGF,89.200,
2025-06-20 14:18:01.071,DCS WS-E_TEMPERATURE DEGF,89.000,
2025-06-20 14:22:01.055,DCS WS-E_TEMPERATURE DEGF,88.800,
2025-06-20 14:24:01.102,DCS WS-E_TEMPERATURE DEGF,88.700,
2025-06-20 14:26:01.081,DCS WS-E_TEMPERATURE DEGF,89.400,
2025-06-20 14:30:01.085,DCS WS-E_TEMPERATURE DEGF,89.000,
2025-06-20 14:32:01.021,DCS WS-E_TEMPERATURE DEGF,89.200,
2025-06-20 14:34:01.103,DCS WS-E_TEMPERATURE DEGF,89.700,
2025-06-20 14:36:01.055,DCS WS-E_TEMPERATURE DEGF,90.300,
2025-06-20 14:38:01.026,DCS WS-E_TEMPERATURE DEGF,90.500,
2025-06-20 14:40:01.104,DCS WS-E_TEMPERATURE DEGF,90.100,
2025-06-20 14:42:01.084,DCS WS-E_TEMPERATURE DEGF,90.100,
2025-06-20 14:44:01.075,DCS WS-E_TEMPERATURE DEGF,89.900,
